source	record_id	original	editado	translation	tier	profile	unit_kind	unit_index	relation	language_hint	candidate_count	nahuatl_text	spanish_text	citation	context
1598 Tezozomoc	1598-tezozomoc:000026	tlalquechol	tlauhquechol	sinzón / pájaro muy galano/ preciada ave volante / ave pequeña muy galana / ave de pluma muy rica	strongest	chronicle_narrative_terms	narrative_term_context	19	next-line	mixed	0	Yuhualahua	, le ponen encima de la cabeza un plumaje llaman tlauhquecholtzontli , plumaje de muy preciada y galana ave, esta ave llaman tlauhquechol es comparada a un pájaro muy pequeño llaman lengua mexicana quetzalhuitzitzil, que le ponen nombre lengua española y tarasca sinzón, tiene la pluma tanta hermosura y en especial hacer como el tafetán, de colores tornasol, colorea y señorea esta pluma en estas aves, que es verde, azul, dorada color como una brasa o llamas de fuego, esle puesta a estas aves tlauhquechol, tzinitzcan zacuan, por no haber otro género de ave grande tenga esta color de pluma (f:073v.)		de oro, piedras de gran valor, pájaros, los pellejos de ellos, tlauhquechol , tzinitzcan y toznenes, cacao, mantas (f:072r.) Tercero vestido le llaman Yuhualahua , le ponen encima de la cabeza un plumaje llaman tlauhquecholtzontli , plumaje de muy preciada y galana ave, esta ave llaman tlauhquechol es comparada a un pájaro muy
1598 Tezozomoc	1598-tezozomoc:000026	tlalquechol	tlauhquechol	sinzón / pájaro muy galano/ preciada ave volante / ave pequeña muy galana / ave de pluma muy rica	strongest	chronicle_narrative_terms	narrative_term_context	20	next-line	nahuatl	0	tlauhquecholtzontli	, plumaje de muy preciada y galana ave, esta ave llaman tlauhquechol es comparada a un pájaro muy pequeño llaman lengua mexicana quetzalhuitzitzil, que le ponen nombre lengua española y tarasca sinzón, tiene la pluma tanta hermosura y en especial hacer como el tafetán, de colores tornasol, colorea y señorea esta pluma en estas aves, que es verde, azul, dorada color como una brasa o llamas de fuego, esle puesta a estas aves tlauhquechol, tzinitzcan zacuan, por no haber otro género de ave grande tenga esta color de pluma (f:073v.)	(f:073v.)	>tlauhquechol , tzinitzcan y toznenes, cacao, mantas (f:072r.) Tercero vestido le llaman Yuhualahua , le ponen encima de la cabeza un plumaje llaman tlauhquecholtzontli , plumaje de muy preciada y galana ave, esta ave llaman tlauhquechol es comparada a un pájaro muy pequeño llaman lengua mexicana quetzalhuitzitzil, que le ponen nombre lengu
1598 Tezozomoc	1598-tezozomoc:000026	tlalquechol	tlauhquechol	sinzón / pájaro muy galano/ preciada ave volante / ave pequeña muy galana / ave de pluma muy rica	strongest	chronicle_narrative_terms	narrative_term_context	21	next-line	nahuatl	0	tlauhquechol	es comparada a un pájaro muy pequeño llaman lengua mexicana quetzalhuitzitzil, que le ponen nombre lengua española y tarasca sinzón, tiene la pluma tanta hermosura y en especial hacer como el tafetán, de colores tornasol, colorea y señorea esta pluma en estas aves, que es verde, azul, dorada color como una brasa o llamas de fuego, esle puesta a estas aves tlauhquechol, tzinitzcan zacuan, por no haber otro género de ave grande tenga esta color de pluma (f:073v.)	(f:073v.)	r> Tercero vestido le llaman Yuhualahua , le ponen encima de la cabeza un plumaje llaman tlauhquecholtzontli , plumaje de muy preciada y galana ave, esta ave llaman tlauhquechol es comparada a un pájaro muy pequeño llaman lengua mexicana quetzalhuitzitzil, que le ponen nombre lengua española y tarasca sinzón, tiene la pluma tanta hermosura y en especial h
1598 Tezozomoc	1598-tezozomoc:000026	tlalquechol	tlauhquechol	sinzón / pájaro muy galano/ preciada ave volante / ave pequeña muy galana / ave de pluma muy rica	strongest	chronicle_narrative_terms	narrative_term_context	22	next-line	nahuatl	0	tlauhquechol	, otros les llaman tlapalaztatl , manera que dedicadamente tener claridad fer fecho de la significación del vocablo castellano no hay salida ni claridad a ellas verdaderamente (f:073v.)	(f:073v.)	nde tenga esta color de pluma (f:073v.) Hay asimismo unas garzas encarnadas, que puestas una manada de ellas a las orillas de las grandes lagunas, les llaman tlauhquechol , otros les llaman tlapalaztatl , manera que dedicadamente tener claridad fer fecho de la significación del vocablo castellano no hay salida ni claridad a ellas verdaderament
1598 Tezozomoc	1598-tezozomoc:000026	tlalquechol	tlauhquechol	sinzón / pájaro muy galano/ preciada ave volante / ave pequeña muy galana / ave de pluma muy rica	strongest	chronicle_narrative_terms	narrative_term_context	23	next-line	nahuatl	0	tlapalaztatl	, manera que dedicadamente tener claridad fer fecho de la significación del vocablo castellano no hay salida ni claridad a ellas verdaderamente (f:073v.)	(f:073v.)	f:073v.) Hay asimismo unas garzas encarnadas, que puestas una manada de ellas a las orillas de las grandes lagunas, les llaman tlauhquechol , otros les llaman tlapalaztatl , manera que dedicadamente tener claridad fer fecho de la significación del vocablo castellano no hay salida ni claridad a ellas verdaderamente (f:073v.) Fuer
1598 Tezozomoc	1598-tezozomoc:000026	tlalquechol	tlauhquechol	sinzón / pájaro muy galano/ preciada ave volante / ave pequeña muy galana / ave de pluma muy rica	strongest	chronicle_narrative_terms	narrative_term_context	24	next-line	mixed	0	matzopetztli	, y collarejos de la garganta de los pies con los cascabeles de oro fino, mantas labradas a las mil maravillas de diversas plumas doradas de pájaros nombrados, zacuan, xiuhtototl, tlauhquechol , tzinitzcan, frontaleras de la frente puestas medias coronas o mitras, cuajado de finas pedrerías de esmeraldas muy menudas, amoxqueadores de pájaros galanos de la costa de Cozcatlan, quetzaltotome, de a braza, muy vistosas y galanas, cueros de tigres adobados y leones, onzas y tigres y leones blancos, mecedores de cacao de tortuga, anchos, engastados de piezas de oro, llamados acuahuitl , tecomates para cacao, esteras llaman ezpetlatl , alahuacapetlatl, cuauhxicalli, cargas de cacao, cantarillos de miel de abejas, pilones de sal blanca, gamuzas coloradas, blancas, azules, verdes, amarillas, cotaras (cactles) doradas, arcos, flechas, carcaxes dorados (f:078r.)		presentes, conforme es de cada pueblo: tranzaderas doradas de cabello, dorados orejeras, bezoleras de oro y pedrería muy rica, bandas de muchas maneras, manoplas de oro, llamados matzopetztli , y collarejos de la garganta de los pies con los cascabeles de oro fino, mantas labradas a las mil maravillas de diversas plumas doradas de pájaros nombrados, zacuan, xiuhtototl,
1598 Tezozomoc	1598-tezozomoc:000026	tlalquechol	tlauhquechol	sinzón / pájaro muy galano/ preciada ave volante / ave pequeña muy galana / ave de pluma muy rica	strongest	chronicle_narrative_terms	narrative_term_context	25	next-line	nahuatl	0	tlauhquechol	, tzinitzcan, frontaleras de la frente puestas medias coronas o mitras, cuajado de finas pedrerías de esmeraldas muy menudas, amoxqueadores de pájaros galanos de la costa de Cozcatlan, quetzaltotome, de a braza, muy vistosas y galanas, cueros de tigres adobados y leones, onzas y tigres y leones blancos, mecedores de cacao de tortuga, anchos, engastados de piezas de oro, llamados acuahuitl , tecomates para cacao, esteras llaman ezpetlatl , alahuacapetlatl, cuauhxicalli, cargas de cacao, cantarillos de miel de abejas, pilones de sal blanca, gamuzas coloradas, blancas, azules, verdes, amarillas, cotaras (cactles) doradas, arcos, flechas, carcaxes dorados (f:078r.)		, y collarejos de la garganta de los pies con los cascabeles de oro fino, mantas labradas a las mil maravillas de diversas plumas doradas de pájaros nombrados, zacuan, xiuhtototl, tlauhquechol , tzinitzcan, frontaleras de la frente puestas medias coronas o mitras, cuajado de finas pedrerías de esmeraldas muy menudas, amoxqueadores de pájaros galanos de la costa de Cozcat
1598 Tezozomoc	1598-tezozomoc:000026	tlalquechol	tlauhquechol	sinzón / pájaro muy galano/ preciada ave volante / ave pequeña muy galana / ave de pluma muy rica	strongest	chronicle_narrative_terms	narrative_term_context	26	next-line	mixed	0	acuahuitl	, tecomates para cacao, esteras llaman ezpetlatl , alahuacapetlatl, cuauhxicalli, cargas de cacao, cantarillos de miel de abejas, pilones de sal blanca, gamuzas coloradas, blancas, azules, verdes, amarillas, cotaras (cactles) doradas, arcos, flechas, carcaxes dorados (f:078r.)	(f:078r.)	a braza, muy vistosas y galanas, cueros de tigres adobados y leones, onzas y tigres y leones blancos, mecedores de cacao de tortuga, anchos, engastados de piezas de oro, llamados acuahuitl , tecomates para cacao, esteras llaman ezpetlatl , alahuacapetlatl, cuauhxicalli, cargas de cacao, cantarillos de miel de abejas, pilones de sal blanca, gamuzas coloradas, bl
1598 Tezozomoc	1598-tezozomoc:000026	tlalquechol	tlauhquechol	sinzón / pájaro muy galano/ preciada ave volante / ave pequeña muy galana / ave de pluma muy rica	strongest	chronicle_narrative_terms	narrative_term_context	27	next-line	mixed	0	ezpetlatl	, alahuacapetlatl, cuauhxicalli, cargas de cacao, cantarillos de miel de abejas, pilones de sal blanca, gamuzas coloradas, blancas, azules, verdes, amarillas, cotaras (cactles) doradas, arcos, flechas, carcaxes dorados (f:078r.)	(f:078r.)	ados y leones, onzas y tigres y leones blancos, mecedores de cacao de tortuga, anchos, engastados de piezas de oro, llamados acuahuitl , tecomates para cacao, esteras llaman ezpetlatl , alahuacapetlatl, cuauhxicalli, cargas de cacao, cantarillos de miel de abejas, pilones de sal blanca, gamuzas coloradas, blancas, azules, verdes, amarillas, cotaras (cactles) dor
1598 Tezozomoc	1598-tezozomoc:000026	tlalquechol	tlauhquechol	sinzón / pájaro muy galano/ preciada ave volante / ave pequeña muy galana / ave de pluma muy rica	strongest	chronicle_narrative_terms	narrative_term_context	28	next-line	nahuatl	0	tlauhquechol	, zacuan, y otros muchos géneros, pellejos de tigres, leones, onzas, lobos blancos, leones blancos, porque estos tales son los que tiene en peso este imperio y señorío (f:083v.)	(f:083v.)	ue traen las piedras muy preciosas, esmeraldas, chalchiuhuitl de diferentes maneras, oro fino, plumería a las maravillas, los pellejos de pájaros muy galanos, como son tzinitzcan, tlauhquechol , zacuan, y otros muchos géneros, pellejos de tigres, leones, onzas, lobos blancos, leones blancos, porque estos tales son los que tiene en peso este imperio y señorío (f:08
1598 Tezozomoc	1598-tezozomoc:000026	tlalquechol	tlauhquechol	sinzón / pájaro muy galano/ preciada ave volante / ave pequeña muy galana / ave de pluma muy rica	strongest	chronicle_narrative_terms	narrative_term_context	29	next-line	nahuatl	0	tlauhquechol	Estaban apartados los pellejos y cueros pequeños de las aves y pájaros muertos, la cosa más preciada entre los principales, eran xiuhtototl y tzinitzcan, tlauhquechol , zacuan, tuztli, pilihuitl, chamolli, cuauhyhuitl, cuauhtlachcayotl, que no se le pueden declarar a la significación e imitación de que pueden ser comparados sino a los pájaros comunes de ahora, que son tlauhtototl, que es un pájaro encarnado que es mayor los que llaman cardenales, y elototl, azul como una fina seda, el tlauhquechol y tzinitzcan del tamaño de un gorrión, tan resplandeciente como los llaman quetzalhuitzitzil , sinzones lengua castellana y tarasca (f:094r.)	(f:088v.)	levando sus brazaletes de oro con mucha plumería rica y las manos amoxqueadores de pluma muy rica, a la redonda de ellas, de las aves preciadas, quetzaltotome, zacuan, tzinitzcan, tlauhquechol (f:088v.) Estaban apartados los pellejos y cueros pequeños de las aves y pájaros muertos, la cosa más preciada entre los principales, eran xiuhtototl y tzini
1598 Tezozomoc	1598-tezozomoc:000026	tlalquechol	tlauhquechol	sinzón / pájaro muy galano/ preciada ave volante / ave pequeña muy galana / ave de pluma muy rica	strongest	chronicle_narrative_terms	narrative_term_context	30	next-line	nahuatl	0	tlauhquechol	, zacuan, tuztli, pilihuitl, chamolli, cuauhyhuitl, cuauhtlachcayotl, que no se le pueden declarar a la significación e imitación de que pueden ser comparados sino a los pájaros comunes de ahora, que son tlauhtototl, que es un pájaro encarnado que es mayor los que llaman cardenales, y elototl, azul como una fina seda, el tlauhquechol y tzinitzcan del tamaño de un gorrión, tan resplandeciente como los llaman quetzalhuitzitzil , sinzones lengua castellana y tarasca (f:094r.)	(f:094r.)	>(f:088v.) Estaban apartados los pellejos y cueros pequeños de las aves y pájaros muertos, la cosa más preciada entre los principales, eran xiuhtototl y tzinitzcan, tlauhquechol , zacuan, tuztli, pilihuitl, chamolli, cuauhyhuitl, cuauhtlachcayotl, que no se le pueden declarar a la significación e imitación de que pueden ser comparados sino a los pájaros co
1598 Tezozomoc	1598-tezozomoc:000026	tlalquechol	tlauhquechol	sinzón / pájaro muy galano/ preciada ave volante / ave pequeña muy galana / ave de pluma muy rica	strongest	chronicle_narrative_terms	narrative_term_context	31	next-line	mixed	0	quetzalhuitzitzil	, sinzones lengua castellana y tarasca (f:094r.)	(f:094r.)	ro encarnado que es mayor los que llaman cardenales, y elototl, azul como una fina seda, el tlauhquechol y tzinitzcan del tamaño de un gorrión, tan resplandeciente como los llaman quetzalhuitzitzil , sinzones lengua castellana y tarasca (f:094r.) Y los lados del xacal, en la esquina de cada una, una grande ave, sus pelos y plumas de él era de las mismas
1598 Tezozomoc	1598-tezozomoc:000026	tlalquechol	tlauhquechol	sinzón / pájaro muy galano/ preciada ave volante / ave pequeña muy galana / ave de pluma muy rica	strongest	chronicle_narrative_terms	narrative_term_context	32	next-line	nahuatl	0	tlauhquechol	y tzinitzcan, que relumbraba la plumería que daba mucho contento (f:123r.)	(f:123r.)	gua castellana y tarasca (f:094r.) Y los lados del xacal, en la esquina de cada una, una grande ave, sus pelos y plumas de él era de las mismas aves llamadas tlauhquechol y tzinitzcan, que relumbraba la plumería que daba mucho contento (f:123r.) Púsose luego Moctezuma la delantera de la gente mexicana, armado de todas armas, c
1598 Tezozomoc	1598-tezozomoc:000026	tlalquechol	tlauhquechol	sinzón / pájaro muy galano/ preciada ave volante / ave pequeña muy galana / ave de pluma muy rica	strongest	chronicle_narrative_terms	narrative_term_context	33	next-line	nahuatl	0	tlauhquechol	, del grandor de una pequeña águila, con tan resplandeciente plumería que era cosa mucho de ver y tocando el atamborcillo llaman el yupihuehuetl, que es del tamaño y ni más ni menos como el que traen los bailadores del palo (cuahuilacatzoque), y arremeten valerosamente a los enemigos luego les ganaron la cerca de la fortaleza, y encima del gran paredón se subió el rey Moctezuma y todos los capitanes delante de él a ver y reconocer de la una gente con la otra (f:126v.)	(f:126v.)	la plumería que daba mucho contento (f:123r.) Púsose luego Moctezuma la delantera de la gente mexicana, armado de todas armas, con su divisa del ave llamada tlauhquechol , del grandor de una pequeña águila, con tan resplandeciente plumería que era cosa mucho de ver y tocando el atamborcillo llaman el yupihuehuetl, que es del tamaño y ni más ni meno
1598 Tezozomoc	1598-tezozomoc:000026	tlalquechol	tlauhquechol	sinzón / pájaro muy galano/ preciada ave volante / ave pequeña muy galana / ave de pluma muy rica	strongest	chronicle_narrative_terms	narrative_term_context	34	next-line	mixed	0	xiuhtototl	, y otros de tlauhquechol y tzinitzcam, el supremo regalo de los mexicanos, y frontaleras o coronas doradas, bandas doradas, conchas y collarejos anchos de las gargantas de los pies, sembrados en ellos granos de oro y pedrería rica, amoxqueadores de preciada plumería, cargas de todo género de muy ricas mantas, diciéndole:	(f:126r.)	octezuma de su real tributo preciadas piedras de chalchihuitl y esmeraldas, con ellas mucha y muy rica plumería de la ancha, aves muertas, desolladas la plumería, muy ricas llaman xiuhtototl , y otros de tlauhquechol y tzinitzcam, el supremo regalo de los mexicanos, y frontaleras o coronas doradas, bandas doradas, conchas y collarejos anchos de las gargantas de
1598 Tezozomoc	1598-tezozomoc:000026	tlalquechol	tlauhquechol	sinzón / pájaro muy galano/ preciada ave volante / ave pequeña muy galana / ave de pluma muy rica	strongest	chronicle_narrative_terms	narrative_term_context	35	next-line	nahuatl	0	tlauhquechol	y tzinitzcam, el supremo regalo de los mexicanos, y frontaleras o coronas doradas, bandas doradas, conchas y collarejos anchos de las gargantas de los pies, sembrados en ellos granos de oro y pedrería rica, amoxqueadores de preciada plumería, cargas de todo género de muy ricas mantas, diciéndole:	(f:126r.)	eciadas piedras de chalchihuitl y esmeraldas, con ellas mucha y muy rica plumería de la ancha, aves muertas, desolladas la plumería, muy ricas llaman xiuhtototl , y otros de tlauhquechol y tzinitzcam, el supremo regalo de los mexicanos, y frontaleras o coronas doradas, bandas doradas, conchas y collarejos anchos de las gargantas de los pies, sembrados en ellos gra
